"id","name","code","start_date","end_date","course_id/name","company_id/name"
"op_batch_0196","DEONMX23UE","DEONMX23UE",2022-10-26,2024-12-31,"Doctorado en Educación","ISEP INTERNACIONAL LLC"
"op_batch_0197","DEONCO23UE","DEONCO23UE",2022-10-26,2024-12-31,"Doctorado en Educación","ISEP INTERNACIONAL LLC"
"op_batch_0198","MDONMX23UE","MDONMX23UE",2022-11-04,2024-12-31,"Licenciatura en Marketing Digital SEP","ISEP INTERNACIONAL LLC"
"op_batch_0199","MDONCO23UE","MDONCO23UE",2022-11-04,2023-12-31,"Licenciatura en Marketing Digital SEP","ISEP INTERNACIONAL LLC"
"op_batch_0200","REONIS22P","REONIS22P",2022-01-01,2024-12-31,"Especialização em Aconselhamento e Relações Conjugais","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0201","REONIS23P","REONIS23P",2023-01-01,2025-12-31,"Especialização em Aconselhamento e Relações Conjugais","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0202","ADM_E1_ONIS23/2P","ADM_E1_ONIS23/2P",2023-07-01,2023-12-31,"Graduação em Administração 1","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0203","ADM_E2_ONIS23/2P","ADM_E2_ONIS23/2P",2023-07-01,2023-12-31,"Graduação em Administração 1","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0204","KEONIS22P","KEONIS22P",2022-01-01,2030-12-31,"Kanban Essentials Professional Certificate - KEPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0205","SPONIS22P","SPONIS22P",2022-01-01,2030-12-31,"Scrum Product Owner Professional Certificate - SPOPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0206","SMONIS22P","SMONIS22P",2022-01-01,2030-12-31,"Scrum Master Professional Certificate SMPC®","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0207","LGONIS22P","LGONIS22P",2022-01-01,2030-12-31,"Fundamentos na lei Geral de Proteção de Dados - LGPDF ™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0208","DEONIS22P","DEONIS22P",2022-01-01,2030-12-31,"DevOps Essentials Professional Certificate -DEPC®","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0209","DTONIS22P","DTONIS22P",2022-01-01,2030-12-31,"Design Thinking Professional Certificate - DTPC","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0210","CPDONIS22P","CPDONIS22P",2022-01-01,2030-12-31,"Design Sprint Certification CPDSC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0211","ACONIS22P","ACONIS22P",2022-01-01,2030-12-31,"Agile Coach Professional Certificate - ACPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0212","IMONIS22P","IMONIS22P",2022-01-01,2030-12-30,"Innovation Management Certified Professional - IMCP™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0213","RWONIS22P","RWONIS22P",2022-01-01,2030-12-31,"Remote Work and Virtual Collaboration RWVCPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0214","BLONIS22P","BLONIS22P",2022-01-01,2030-12-31,"Blockchain Professional Certificate - BCPC®","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0215","BDPONIS22P","BDPONIS22P",2022-01-01,2030-12-31,"Big Data Professional Certificate BDPC","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0216","CAONIS22P","CAONIS22P",2022-01-01,2030-12-31,"Artificial Intelligence Professional Certificate - CAIPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0217","DMONIS22P","DMONIS22P",2022-01-01,2030-12-31,"Digital Marketing Professional Certificate - DMPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0218","AHONIS22P","AHONIS22P",2022-01-01,2030-12-31,"Agile HR Professional Certificate - AHRCP™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0219","CAIONIS22P","CAIONIS22P",2022-01-01,2030-12-31,"Artificial Intelligence Expert Certificate CAIEC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0220","BGONIS22P","BGONIS22P",2022-01-01,2030-12-31,"Business Model Generation Practitioner BMGENP™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0221","DAPONIS22P","DAPONIS22P",2022-01-01,2030-12-31,"DevOps Advanced Professional Certificate DAPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0222","LCONIS22P","LCONIS22P",2022-01-01,2030-12-31,"Lead Cybersecurity Professional Certificate LCSPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0223","LSONIS22P","LSONIS22P",2022-01-01,2030-12-31,"Lean Six Sigma Green Belt Professional Certificate LSSGBPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
"op_batch_0224","SDONIS22P","SDONIS22P",2022-01-01,2030-12-31,"Scrum Developer Professional Certificate SDPC™","ISEP INTERNACIONAL LLC - (BRASIL)"
