"id","name","code","start_date","end_date","course_id/name","company_id/name"
"op_batch_0441","EPONIS24E","EPONIS24E",2024-01-01,2024-12-31,"op_course_0168","base.main_company"
"op_batch_0442","BBONIS24P","BBONIS24P",2024-01-01,2026-12-31,"Mestrado em Big Data e Business Intelligence","__export__.res_company_8_50662d8b"
"op_batch_0443","APONIS24P","APONIS24P",2024-01-01,2026-12-31,"Mestrado em Intervenção em Dificuldades de Aprendizagem","__export__.res_company_8_50662d8b"
"op_batch_0444","ESONIS24P","ESONIS24P",2024-01-01,2026-12-31,"Mestrado em Educação Especial","__export__.res_company_8_50662d8b"
"op_batch_0445","PVONIS24P","PVONIS24P",2024-01-01,2026-12-31,"Mestrado em Psicopedagogia Terapêutica","__export__.res_company_8_50662d8b"
"op_batch_0446","AUONIS24P","AUONIS24P",2024-01-01,2026-12-31,"Especialização em Transtorno do Espectro do Autismo","__export__.res_company_8_50662d8b"
"op_batch_0447","MPONIS24P","MPONIS24P",2024-01-01,2026-12-31,"Máster em Terapia Cognitivo-Comportamental","__export__.res_company_8_50662d8b"
"op_batch_0448","MLONIS24P","MLONIS24P",2024-01-01,2026-12-31,"Mestrado em Psicologia Forense","__export__.res_company_8_50662d8b"
"op_batch_0449","MIONIS24P","MIONIS24P",2024-01-01,2026-01-31,"Mestrado em Psicologia Clínica da Criança e do Adolescente","__export__.res_company_8_50662d8b"
"op_batch_0450","PFONIS24P","PFONIS24P",2024-01-01,2026-12-31,"Máster em Psicoterapia da Criança e do Adolescente","__export__.res_company_8_50662d8b"
"op_batch_0451","MSONIS24P","MSONIS24P",2024-01-01,2026-12-31,"Máster em Sexologia Clínica e Terapia de Casais","__export__.res_company_8_50662d8b"
"op_batch_0452","CPONIS24P","CPONIS24P",2024-01-01,2026-12-31,"Máster em Psico-Oncologia e Cuidados Paliativos","__export__.res_company_8_50662d8b"
"op_batch_0453","ATONIS24P","ATONIS24P",2024-01-01,2026-12-31,"Especialização em Cuidados Precoces","__export__.res_company_8_50662d8b"
"op_batch_0454","PIONIS24P","PIONIS24P",2024-01-01,2026-12-31,"Especialização em Avaliação e Intervenção em Crianças e Adolescentes","__export__.res_company_8_50662d8b"
"op_batch_0455","POONIS24P","POONIS24P",2024-01-01,2026-12-31,"Especialização em Psico-oncologia","__export__.res_company_8_50662d8b"
"op_batch_0456","SEONIS24P","SEONIS24P",2024-02-01,2026-12-31,"Especialização em Terapia Sexual e de Casais","__export__.res_company_8_50662d8b"
"op_batch_0457","NPONIS24P","NPONIS24P",2024-02-01,2026-12-31,"Especialização em Neuropsicologia Clínica","__export__.res_company_8_50662d8b"
"op_batch_0458","REONIS24P","REONIS24P",2024-01-01,2026-12-31,"op_course_0114","__export__.res_company_8_50662d8b"
"op_batch_0459","BAONIS24P","BAONIS24P",2024-01-01,2026-12-31,"op_course_0054","__export__.res_company_8_50662d8b"
"op_batch_0460","LPONIS24P","LPONIS24P",2024-01-01,2026-12-31,"Mestrado em Distúrbios da Linguagem e da Fala","__export__.res_company_8_50662d8b"
"op_batch_0461","THONIS24P","THONIS24P",2024-01-01,2026-12-31,"Mestrado em Neuromanagement e Gestão de Talento","__export__.res_company_8_50662d8b"
"op_batch_0462","DPONIS24P","DPONIS24P",2024-01-01,2026-12-31,"Mestrado em Gestão de Projetos","__export__.res_company_8_50662d8b"
"op_batch_0463","MNONIS24P","MNONIS24P",2024-01-01,2026-12-31,"op_course_0102","__export__.res_company_8_50662d8b"
"op_batch_0464","COONIS24P","COONIS24P",2024-01-01,2026-12-31,"op_course_0170","__export__.res_company_8_50662d8b"
"op_batch_0465","LTONIS24P","LTONIS24P",2024-01-01,2026-12-31,"op_course_0171","__export__.res_company_8_50662d8b"
"op_batch_0466","IAONIS24P","IAONIS24P",2024-01-01,2026-12-31,"op_course_0172","__export__.res_company_8_50662d8b"
