"id","name","course_id/id","start_date","coordinator/id",campus_id/id,"uvic_program","code","company_id/id","end_date","modality_id/id","students_limit","sepyc_program","expiration_days","date_diplomas","academic_year","generation","hours","credits","ects","practical_hours_total","independent_hours_total","theoretical_hours_total","hours_total","practical_hours_credits","independent_hours_credits","theoretical_hours_credits","credits_total","days_week","schedule","contact_class","type_practices/id","acknowledgments","reconeixements","is_imported_record"
"op_batch_0089","MIONCO22UE","op_course_0002","2022-04-05","0","0","0","MIONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1260","79","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0090","MIONMX22UE","op_course_0002","2022-04-05","0","0","0","MIONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1260","79","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0091","MLONCO22UE","op_course_0004","2022-04-05","0","0","0","MLONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0092","POONCO22UE","op_course_0008","2022-04-05","0","0","0","POONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","780","48,75","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0093","POONMX22UE","op_course_0008","2022-04-05","0","0","0","POONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","780","48,75","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0094","NPONCO22UE","__export__.op_course_128_4e8efeae","2022-04-05","0","0","0","NPONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","824","48","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0095","MLONMX22UE","op_course_0004","2022-04-05","0","0","0","MLONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0096","NPONMX22UE","__export__.op_course_128_4e8efeae","2022-04-05","0","0","0","NPONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","824","48","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0097","CPONCO22UE","__export__.op_course_42_0b8bb23e","2022-04-05","0","0","0","CPONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1376","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0098","CPONMX22UE","__export__.op_course_42_0b8bb23e","2022-04-05","0","0","0","CPONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1376","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0099","PIONMX22UE","__export__.op_course_36_aba80c35","2022-04-06","0","0","0","PIONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","0","0","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0100","PIONCO22UE","__export__.op_course_36_aba80c35","2022-04-06","0","0","0","PIONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2023","","0","0","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0101","MSONCO22UE","__export__.op_course_65_044ef987","2022-04-06","0","0","0","MSONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1180","71,94","0","136","88","0","224","8,5","5,5","0","14","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0102","MSONMX22UE","__export__.op_course_65_044ef987","2022-04-06","0","0","0","MSONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1180","71,94","0","136","88","0","224","8,5","5,5","0","14","E-LEARNING","E-LEARNING","","0","",""
